timestamp,zone,occupancy,ambient_temp,equipment_power,cooling_need
2025-01-23 13:00:00,Lab A,5,24.55,0.56,2.44
2025-01-23 13:00:00,Lab B,8,23.29,1.44,3.04
2025-01-23 13:00:00,Clean Room,6,25.24,2.67,5.01
2025-01-23 13:00:00,Office 1,5,23.09,0.81,1.96
2025-01-23 14:00:00,Lab A,19,22.7,2.22,4.85
2025-01-23 14:00:00,Lab B,5,23.7,0.94,2.39
2025-01-23 14:00:00,Clean Room,16,24.5,3.42,6.6
2025-01-23 14:00:00,Office 1,4,24.14,0.6,2.15
2025-01-23 15:00:00,Lab A,13,24.11,1.9,4.52
2025-01-23 15:00:00,Lab B,15,21.7,1.84,3.64
2025-01-23 15:00:00,Clean Room,13,23.69,3.22,5.62
2025-01-23 15:00:00,Office 1,5,22.86,1.0,2.03
2025-01-23 16:00:00,Lab A,14,22.34,2.27,4.12
2025-01-23 16:00:00,Lab B,18,21.67,2.45,4.61
2025-01-23 16:00:00,Clean Room,16,21.91,3.48,5.4
2025-01-23 16:00:00,Office 1,5,22.17,1.21,1.89
2025-01-23 17:00:00,Lab A,15,20.89,1.79,3.59
2025-01-23 17:00:00,Lab B,8,20.08,1.5,2.46
2025-01-23 17:00:00,Clean Room,17,19.96,3.26,5.3
2025-01-23 17:00:00,Office 1,8,22.36,1.24,2.38
2025-01-23 18:00:00,Lab A,18,21.09,2.0,4.16
2025-01-23 18:00:00,Lab B,13,18.72,1.68,3.24
2025-01-23 18:00:00,Clean Room,17,18.11,3.76,5.8
2025-01-23 18:00:00,Office 1,2,18.86,0.48,0.72
2025-01-23 19:00:00,Lab A,0,18.71,0.62,0.62
2025-01-23 19:00:00,Lab B,1,17.84,0.85,0.97
2025-01-23 19:00:00,Clean Room,1,18.5,2.32,2.44
2025-01-23 19:00:00,Office 1,1,18.65,0.33,0.45
2025-01-23 20:00:00,Lab A,0,18.38,0.35,0.35
2025-01-23 20:00:00,Lab B,1,17.57,0.44,0.56
2025-01-23 20:00:00,Clean Room,2,16.93,1.96,2.2
2025-01-23 20:00:00,Office 1,2,14.43,0.86,1.1
2025-01-23 21:00:00,Lab A,1,17.72,0.58,0.7
2025-01-23 21:00:00,Lab B,1,17.43,0.6,0.72
2025-01-23 21:00:00,Clean Room,1,16.65,2.05,2.17
2025-01-23 21:00:00,Office 1,2,15.01,0.62,0.86
2025-01-23 22:00:00,Lab A,2,16.02,0.9,1.14
2025-01-23 22:00:00,Lab B,2,16.36,0.58,0.82
2025-01-23 22:00:00,Clean Room,0,16.46,1.95,1.95
2025-01-23 22:00:00,Office 1,2,14.43,1.0,1.24
2025-01-23 23:00:00,Lab A,1,14.24,0.61,0.73
2025-01-23 23:00:00,Lab B,2,15.49,0.42,0.66
2025-01-23 23:00:00,Clean Room,0,15.07,1.9,1.9
2025-01-23 23:00:00,Office 1,1,16.15,0.88,1.0
2025-01-24 00:00:00,Lab A,1,15.16,1.03,1.15
2025-01-24 00:00:00,Lab B,0,13.02,0.45,0.45
2025-01-24 00:00:00,Clean Room,0,16.37,1.87,1.87
2025-01-24 00:00:00,Office 1,0,15.29,0.55,0.55
2025-01-24 01:00:00,Lab A,1,15.82,0.53,0.65
2025-01-24 01:00:00,Lab B,1,15.58,0.54,0.66
2025-01-24 01:00:00,Clean Room,2,15.49,2.16,2.4
2025-01-24 01:00:00,Office 1,1,16.17,0.58,0.7
2025-01-24 02:00:00,Lab A,2,17.63,0.79,1.03
2025-01-24 02:00:00,Lab B,1,15.84,0.13,0.25
2025-01-24 02:00:00,Clean Room,2,16.2,2.18,2.42
2025-01-24 02:00:00,Office 1,2,15.45,0.91,1.15
2025-01-24 03:00:00,Lab A,1,16.05,0.8,0.92
2025-01-24 03:00:00,Lab B,1,15.53,0.56,0.68
2025-01-24 03:00:00,Clean Room,0,15.84,2.03,2.03
2025-01-24 03:00:00,Office 1,2,14.27,1.02,1.26
2025-01-24 04:00:00,Lab A,0,15.98,0.25,0.25
2025-01-24 04:00:00,Lab B,0,17.6,0.91,0.91
2025-01-24 04:00:00,Clean Room,2,17.02,2.37,2.61
2025-01-24 04:00:00,Office 1,0,18.49,0.43,0.43
2025-01-24 05:00:00,Lab A,1,17.92,0.44,0.56
2025-01-24 05:00:00,Lab B,1,17.65,0.15,0.27
2025-01-24 05:00:00,Clean Room,2,19.9,1.9,2.14
2025-01-24 05:00:00,Office 1,0,17.62,0.82,0.82
2025-01-24 06:00:00,Lab A,0,19.31,0.74,0.74
2025-01-24 06:00:00,Lab B,2,21.0,0.61,0.85
2025-01-24 06:00:00,Clean Room,2,19.25,2.07,2.31
2025-01-24 06:00:00,Office 1,2,21.55,0.86,1.1
2025-01-24 07:00:00,Lab A,2,20.91,0.81,1.05
2025-01-24 07:00:00,Lab B,1,22.59,0.45,0.86
2025-01-24 07:00:00,Clean Room,2,20.42,2.42,2.66
2025-01-24 07:00:00,Office 1,0,21.76,0.76,0.76
2025-01-24 08:00:00,Lab A,0,22.68,0.44,0.77
2025-01-24 08:00:00,Lab B,1,21.89,0.76,0.88
2025-01-24 08:00:00,Clean Room,1,21.16,2.53,2.65
2025-01-24 08:00:00,Office 1,0,22.13,0.17,0.23
2025-01-24 09:00:00,Lab A,9,23.12,1.53,3.17
2025-01-24 09:00:00,Lab B,18,25.18,2.06,5.81
2025-01-24 09:00:00,Clean Room,18,24.57,3.94,7.38
2025-01-24 09:00:00,Office 1,9,23.47,1.11,2.93
2025-01-24 10:00:00,Lab A,7,23.8,1.38,3.12
2025-01-24 10:00:00,Lab B,6,22.49,0.48,1.44
2025-01-24 10:00:00,Clean Room,18,24.22,4.0,7.27
2025-01-24 10:00:00,Office 1,5,24.36,1.14,2.92
2025-01-24 11:00:00,Lab A,19,26.82,2.21,6.9
2025-01-24 11:00:00,Lab B,6,24.4,1.12,3.04
2025-01-24 11:00:00,Clean Room,11,24.97,3.08,5.89
2025-01-24 11:00:00,Office 1,5,23.85,0.61,2.13
2025-01-24 12:00:00,Lab A,8,24.83,1.31,3.68
2025-01-24 12:00:00,Lab B,16,24.36,1.55,4.65
2025-01-24 12:00:00,Clean Room,15,25.08,3.41,6.75
2025-01-24 12:00:00,Office 1,2,23.48,0.89,1.87
2025-01-24 13:00:00,Lab A,16,24.82,2.14,5.47
2025-01-24 13:00:00,Lab B,14,24.25,1.89,4.69
2025-01-24 13:00:00,Clean Room,6,25.99,2.66,5.38
2025-01-24 13:00:00,Office 1,7,23.54,1.38,2.99
2025-01-24 14:00:00,Lab A,8,24.44,1.39,3.57
2025-01-24 14:00:00,Lab B,13,24.18,1.41,4.06
2025-01-24 14:00:00,Clean Room,11,24.82,3.03,5.76
2025-01-24 14:00:00,Office 1,4,23.44,1.04,2.24
2025-01-24 15:00:00,Lab A,8,22.26,1.22,2.32
2025-01-24 15:00:00,Lab B,19,22.86,2.6,5.32
2025-01-24 15:00:00,Clean Room,16,23.72,3.52,6.3
2025-01-24 15:00:00,Office 1,9,23.81,1.32,3.31
2025-01-24 16:00:00,Lab A,14,23.54,1.92,4.37
2025-01-24 16:00:00,Lab B,10,22.61,1.47,2.97
2025-01-24 16:00:00,Clean Room,15,21.56,3.26,5.06
2025-01-24 16:00:00,Office 1,9,22.82,1.44,2.93
2025-01-24 17:00:00,Lab A,10,20.35,1.6,2.8
2025-01-24 17:00:00,Lab B,13,21.91,1.88,3.44
2025-01-24 17:00:00,Clean Room,9,21.97,3.14,4.22
2025-01-24 17:00:00,Office 1,9,20.55,1.57,2.65
2025-01-24 18:00:00,Lab A,10,21.45,1.79,2.99
2025-01-24 18:00:00,Lab B,8,19.18,1.3,2.26
2025-01-24 18:00:00,Clean Room,9,18.79,3.04,4.12
2025-01-24 18:00:00,Office 1,7,19.68,1.31,2.15
2025-01-24 19:00:00,Lab A,1,16.7,0.62,0.74
2025-01-24 19:00:00,Lab B,1,19.47,0.25,0.37
2025-01-24 19:00:00,Clean Room,2,15.81,2.2,2.44
2025-01-24 19:00:00,Office 1,1,17.75,0.66,0.78
2025-01-24 20:00:00,Lab A,0,16.62,0.34,0.34
2025-01-24 20:00:00,Lab B,0,16.99,0.71,0.71
2025-01-24 20:00:00,Clean Room,1,17.11,2.15,2.27
2025-01-24 20:00:00,Office 1,1,17.6,0.66,0.78
2025-01-24 21:00:00,Lab A,0,16.47,0.2,0.2
2025-01-24 21:00:00,Lab B,0,16.31,0.1,0.1
2025-01-24 21:00:00,Clean Room,0,16.63,2.15,2.15
2025-01-24 21:00:00,Office 1,2,16.03,0.57,0.81
2025-01-24 22:00:00,Lab A,0,15.97,0.41,0.41
2025-01-24 22:00:00,Lab B,2,16.12,0.61,0.85
2025-01-24 22:00:00,Clean Room,2,14.81,2.05,2.29
2025-01-24 22:00:00,Office 1,1,14.72,0.53,0.65
2025-01-24 23:00:00,Lab A,2,15.09,0.32,0.56
2025-01-24 23:00:00,Lab B,1,13.45,0.33,0.45
2025-01-24 23:00:00,Clean Room,2,15.56,2.3,2.54
2025-01-24 23:00:00,Office 1,2,16.88,0.8,1.04
2025-01-25 00:00:00,Lab A,0,14.46,0.42,0.42
2025-01-25 00:00:00,Lab B,0,15.15,0.73,0.73
2025-01-25 00:00:00,Clean Room,0,14.9,2.12,2.12
2025-01-25 00:00:00,Office 1,0,14.41,0.49,0.49
2025-01-25 01:00:00,Lab A,0,14.88,0.67,0.67
2025-01-25 01:00:00,Lab B,1,16.14,0.66,0.78
2025-01-25 01:00:00,Clean Room,0,16.79,2.17,2.17
2025-01-25 01:00:00,Office 1,2,15.3,0.63,0.87
2025-01-25 02:00:00,Lab A,0,14.4,0.53,0.53
2025-01-25 02:00:00,Lab B,1,16.9,0.56,0.68
2025-01-25 02:00:00,Clean Room,1,15.38,2.23,2.35
2025-01-25 02:00:00,Office 1,0,15.01,0.72,0.72
2025-01-25 03:00:00,Lab A,1,16.02,0.36,0.48
2025-01-25 03:00:00,Lab B,1,17.4,0.57,0.69
2025-01-25 03:00:00,Clean Room,2,16.57,2.27,2.51
2025-01-25 03:00:00,Office 1,0,15.66,0.88,0.88
2025-01-25 04:00:00,Lab A,1,18.08,0.88,1.0
2025-01-25 04:00:00,Lab B,0,17.57,0.71,0.71
2025-01-25 04:00:00,Clean Room,0,20.59,2.06,2.06
2025-01-25 04:00:00,Office 1,0,17.12,0.54,0.54
2025-01-25 05:00:00,Lab A,1,18.89,0.49,0.61
2025-01-25 05:00:00,Lab B,1,16.44,0.56,0.68
2025-01-25 05:00:00,Clean Room,1,19.22,2.34,2.46
2025-01-25 05:00:00,Office 1,1,19.28,0.53,0.65
2025-01-25 06:00:00,Lab A,0,19.48,0.67,0.67
2025-01-25 06:00:00,Lab B,2,18.1,0.75,0.99
2025-01-25 06:00:00,Clean Room,1,20.08,2.17,2.29
2025-01-25 06:00:00,Office 1,1,20.63,0.58,0.7
2025-01-25 07:00:00,Lab A,0,21.85,0.22,0.22
2025-01-25 07:00:00,Lab B,1,21.87,0.49,0.61
2025-01-25 07:00:00,Clean Room,2,21.99,2.03,2.27
2025-01-25 07:00:00,Office 1,0,21.46,0.32,0.32
2025-01-25 08:00:00,Lab A,1,22.53,0.37,0.75
2025-01-25 08:00:00,Lab B,0,22.39,0.89,1.08
2025-01-25 08:00:00,Clean Room,2,24.03,2.41,3.66
2025-01-25 08:00:00,Office 1,2,24.51,0.86,2.35
2025-01-25 09:00:00,Lab A,14,26.63,1.85,5.85
2025-01-25 09:00:00,Lab B,5,23.76,0.89,2.37
2025-01-25 09:00:00,Clean Room,5,23.91,2.64,4.2
2025-01-25 09:00:00,Office 1,3,22.4,1.12,1.68
2025-01-25 10:00:00,Lab A,17,22.03,2.13,4.18
2025-01-25 10:00:00,Lab B,15,24.38,2.23,5.22
2025-01-25 10:00:00,Clean Room,15,25.43,3.79,7.31
2025-01-25 10:00:00,Office 1,2,22.62,0.57,1.12
2025-01-25 11:00:00,Lab A,8,24.88,1.14,3.54
2025-01-25 11:00:00,Lab B,7,25.65,0.98,3.64
2025-01-25 11:00:00,Clean Room,6,23.58,2.55,4.06
2025-01-25 11:00:00,Office 1,3,25.1,1.03,2.94
2025-01-25 12:00:00,Lab A,15,24.35,1.94,4.92
2025-01-25 12:00:00,Lab B,19,24.4,2.07,5.55
2025-01-25 12:00:00,Clean Room,15,23.24,3.56,5.98
2025-01-25 12:00:00,Office 1,3,24.74,0.84,2.57
2025-01-25 13:00:00,Lab A,6,23.73,1.26,2.85
2025-01-25 13:00:00,Lab B,10,23.8,1.57,3.68
2025-01-25 13:00:00,Clean Room,8,23.11,2.56,4.08
2025-01-25 13:00:00,Office 1,9,23.65,2.12,4.03
2025-01-25 14:00:00,Lab A,14,24.69,1.66,4.68
2025-01-25 14:00:00,Lab B,5,22.38,0.82,1.61
2025-01-25 14:00:00,Clean Room,6,24.27,2.86,4.72
2025-01-25 14:00:00,Office 1,2,23.91,0.85,2.05
2025-01-25 15:00:00,Lab A,12,23.78,1.61,3.94
2025-01-25 15:00:00,Lab B,16,22.21,2.05,4.08
2025-01-25 15:00:00,Clean Room,8,22.63,2.31,3.58
2025-01-25 15:00:00,Office 1,3,25.26,0.84,2.83
2025-01-25 16:00:00,Lab A,6,23.74,1.35,2.94
2025-01-25 16:00:00,Lab B,14,21.9,1.79,3.47
2025-01-25 16:00:00,Clean Room,17,22.34,3.74,5.95
2025-01-25 16:00:00,Office 1,2,22.61,0.73,1.28
2025-01-25 17:00:00,Lab A,10,21.65,1.32,2.52
2025-01-25 17:00:00,Lab B,13,21.87,1.89,3.45
2025-01-25 17:00:00,Clean Room,15,22.08,3.25,5.09
2025-01-25 17:00:00,Office 1,3,21.41,0.78,1.14
2025-01-25 18:00:00,Lab A,13,20.67,1.5,3.06
2025-01-25 18:00:00,Lab B,7,19.72,1.09,1.93
2025-01-25 18:00:00,Clean Room,7,18.61,2.6,3.44
2025-01-25 18:00:00,Office 1,5,19.54,1.02,1.62
2025-01-25 19:00:00,Lab A,0,17.31,0.2,0.2
2025-01-25 19:00:00,Lab B,2,19.04,0.77,1.01
2025-01-25 19:00:00,Clean Room,1,19.73,1.99,2.11
2025-01-25 19:00:00,Office 1,1,20.4,0.74,0.86
2025-01-25 20:00:00,Lab A,0,17.64,0.27,0.27
2025-01-25 20:00:00,Lab B,1,15.51,0.47,0.59
2025-01-25 20:00:00,Clean Room,0,17.11,2.04,2.04
2025-01-25 20:00:00,Office 1,0,19.17,0.32,0.32
2025-01-25 21:00:00,Lab A,2,16.89,0.86,1.1
2025-01-25 21:00:00,Lab B,0,17.55,0.54,0.54
2025-01-25 21:00:00,Clean Room,1,17.11,1.88,2.0
2025-01-25 21:00:00,Office 1,0,15.82,0.64,0.64
2025-01-25 22:00:00,Lab A,1,13.92,0.43,0.55
2025-01-25 22:00:00,Lab B,0,14.36,0.55,0.55
2025-01-25 22:00:00,Clean Room,1,16.23,2.1,2.22
2025-01-25 22:00:00,Office 1,1,16.85,0.68,0.8
2025-01-25 23:00:00,Lab A,2,15.92,0.56,0.8
2025-01-25 23:00:00,Lab B,1,16.36,0.41,0.53
2025-01-25 23:00:00,Clean Room,1,16.84,2.19,2.31
2025-01-25 23:00:00,Office 1,1,15.85,0.78,0.9
2025-01-26 00:00:00,Lab A,2,17.09,0.84,1.08
2025-01-26 00:00:00,Lab B,0,14.26,0.21,0.21
2025-01-26 00:00:00,Clean Room,0,15.0,1.69,1.69
2025-01-26 00:00:00,Office 1,1,14.4,0.83,0.95
2025-01-26 01:00:00,Lab A,0,14.64,0.67,0.67
2025-01-26 01:00:00,Lab B,1,15.3,0.47,0.59
2025-01-26 01:00:00,Clean Room,1,13.59,2.05,2.17
2025-01-26 01:00:00,Office 1,1,14.3,0.65,0.77
2025-01-26 02:00:00,Lab A,0,17.4,0.3,0.3
2025-01-26 02:00:00,Lab B,0,14.86,0.92,0.92
2025-01-26 02:00:00,Clean Room,1,14.12,2.15,2.27
2025-01-26 02:00:00,Office 1,2,14.22,0.95,1.19
2025-01-26 03:00:00,Lab A,0,17.44,0.5,0.5
2025-01-26 03:00:00,Lab B,1,17.15,0.17,0.29
2025-01-26 03:00:00,Clean Room,1,15.43,2.31,2.43
2025-01-26 03:00:00,Office 1,0,18.77,0.46,0.46
2025-01-26 04:00:00,Lab A,0,16.5,0.82,0.82
2025-01-26 04:00:00,Lab B,0,18.69,0.7,0.7
2025-01-26 04:00:00,Clean Room,0,16.19,1.89,1.89
2025-01-26 04:00:00,Office 1,1,16.7,0.61,0.73
2025-01-26 05:00:00,Lab A,2,18.82,0.73,0.97
2025-01-26 05:00:00,Lab B,2,19.47,0.53,0.77
2025-01-26 05:00:00,Clean Room,0,17.71,2.1,2.1
2025-01-26 05:00:00,Office 1,0,19.27,0.45,0.45
2025-01-26 06:00:00,Lab A,2,18.97,0.81,1.05
2025-01-26 06:00:00,Lab B,2,18.89,0.57,0.81
2025-01-26 06:00:00,Clean Room,1,20.64,2.03,2.15
2025-01-26 06:00:00,Office 1,0,19.44,0.49,0.49
2025-01-26 07:00:00,Lab A,2,22.43,0.53,0.99
2025-01-26 07:00:00,Lab B,0,22.39,0.46,0.66
2025-01-26 07:00:00,Clean Room,0,21.55,1.91,1.91
2025-01-26 07:00:00,Office 1,0,23.47,0.54,1.28
2025-01-26 08:00:00,Lab A,2,23.41,0.67,1.62
2025-01-26 08:00:00,Lab B,1,21.97,0.62,0.74
2025-01-26 08:00:00,Clean Room,0,23.45,2.03,2.75
2025-01-26 08:00:00,Office 1,0,21.8,0.12,0.12
2025-01-26 09:00:00,Lab A,11,24.04,1.42,3.76
2025-01-26 09:00:00,Lab B,8,23.49,1.09,2.8
2025-01-26 09:00:00,Clean Room,9,22.82,2.93,4.42
2025-01-26 09:00:00,Office 1,9,23.7,1.59,3.52
2025-01-26 10:00:00,Lab A,8,25.15,1.46,4.0
2025-01-26 10:00:00,Lab B,13,24.66,1.69,4.57
2025-01-26 10:00:00,Clean Room,12,23.98,3.22,5.65
2025-01-26 10:00:00,Office 1,7,23.84,1.37,3.13
2025-01-26 11:00:00,Lab A,9,23.48,1.23,3.05
2025-01-26 11:00:00,Lab B,19,25.58,2.48,6.55
2025-01-26 11:00:00,Clean Room,19,24.18,4.01,7.38
2025-01-26 11:00:00,Office 1,9,24.9,1.61,4.14
2025-01-26 12:00:00,Lab A,5,25.75,1.0,3.48
2025-01-26 12:00:00,Lab B,12,27.32,1.82,5.92
2025-01-26 12:00:00,Clean Room,6,24.99,2.94,5.16
2025-01-26 12:00:00,Office 1,7,24.16,1.42,3.34
2025-01-26 13:00:00,Lab A,16,25.36,2.44,6.04
2025-01-26 13:00:00,Lab B,8,24.49,1.41,3.61
2025-01-26 13:00:00,Clean Room,15,23.82,3.54,6.25
2025-01-26 13:00:00,Office 1,5,26.54,0.85,3.71
2025-01-26 14:00:00,Lab A,9,25.23,1.2,3.9
2025-01-26 14:00:00,Lab B,18,25.07,2.56,6.25
2025-01-26 14:00:00,Clean Room,7,25.31,2.83,5.32
2025-01-26 14:00:00,Office 1,4,25.88,0.96,3.38
2025-01-26 15:00:00,Lab A,18,22.85,1.92,4.51
2025-01-26 15:00:00,Lab B,9,22.77,1.38,2.85
2025-01-26 15:00:00,Clean Room,6,23.98,2.44,4.15
2025-01-26 15:00:00,Office 1,3,23.8,0.79,2.05
2025-01-26 16:00:00,Lab A,10,21.29,1.43,2.63
2025-01-26 16:00:00,Lab B,10,23.25,1.52,3.35
2025-01-26 16:00:00,Clean Room,11,22.34,2.93,4.41
2025-01-26 16:00:00,Office 1,7,23.88,1.17,2.95
2025-01-26 17:00:00,Lab A,15,22.0,2.05,3.85
2025-01-26 17:00:00,Lab B,12,21.86,2.02,3.46
2025-01-26 17:00:00,Clean Room,14,20.16,3.47,5.15
2025-01-26 17:00:00,Office 1,5,20.35,0.58,1.18
2025-01-26 18:00:00,Lab A,5,19.13,1.21,1.81
2025-01-26 18:00:00,Lab B,8,19.85,1.09,2.05
2025-01-26 18:00:00,Clean Room,5,19.79,2.29,2.89
2025-01-26 18:00:00,Office 1,2,21.88,0.84,1.08
2025-01-26 19:00:00,Lab A,0,19.17,0.25,0.25
2025-01-26 19:00:00,Lab B,0,20.24,0.34,0.34
2025-01-26 19:00:00,Clean Room,1,18.73,2.17,2.29
2025-01-26 19:00:00,Office 1,2,17.88,0.65,0.89
2025-01-26 20:00:00,Lab A,1,17.11,0.18,0.3
2025-01-26 20:00:00,Lab B,1,16.7,0.37,0.49
2025-01-26 20:00:00,Clean Room,0,18.25,1.84,1.84
2025-01-26 20:00:00,Office 1,0,17.53,0.5,0.5
2025-01-26 21:00:00,Lab A,0,16.65,0.62,0.62
2025-01-26 21:00:00,Lab B,2,15.08,0.88,1.12
2025-01-26 21:00:00,Clean Room,1,14.33,2.07,2.19
2025-01-26 21:00:00,Office 1,2,18.49,0.7,0.94
2025-01-26 22:00:00,Lab A,1,14.19,0.65,0.77
2025-01-26 22:00:00,Lab B,2,16.96,0.87,1.11
2025-01-26 22:00:00,Clean Room,0,14.69,2.11,2.11
2025-01-26 22:00:00,Office 1,2,16.39,0.79,1.03
2025-01-26 23:00:00,Lab A,0,13.69,0.42,0.42
2025-01-26 23:00:00,Lab B,2,16.96,0.95,1.19
2025-01-26 23:00:00,Clean Room,1,15.31,2.27,2.39
2025-01-26 23:00:00,Office 1,1,13.86,0.25,0.37
2025-01-27 00:00:00,Lab A,2,16.14,0.74,0.98
2025-01-27 00:00:00,Lab B,0,14.74,0.24,0.24
2025-01-27 00:00:00,Clean Room,2,14.02,2.15,2.39
2025-01-27 00:00:00,Office 1,2,15.34,0.65,0.89
2025-01-27 01:00:00,Lab A,1,14.06,0.72,0.84
2025-01-27 01:00:00,Lab B,1,14.24,0.91,1.03
2025-01-27 01:00:00,Clean Room,0,13.72,1.9,1.9
2025-01-27 01:00:00,Office 1,2,15.11,0.55,0.79
2025-01-27 02:00:00,Lab A,1,15.21,0.71,0.83
2025-01-27 02:00:00,Lab B,0,14.63,0.5,0.5
2025-01-27 02:00:00,Clean Room,2,16.75,1.98,2.22
2025-01-27 02:00:00,Office 1,0,15.72,0.75,0.75
2025-01-27 03:00:00,Lab A,0,14.67,0.18,0.18
2025-01-27 03:00:00,Lab B,2,17.26,0.77,1.01
2025-01-27 03:00:00,Clean Room,2,15.91,1.98,2.22
2025-01-27 03:00:00,Office 1,2,17.25,0.38,0.62
2025-01-27 04:00:00,Lab A,0,16.7,0.73,0.73
2025-01-27 04:00:00,Lab B,1,19.79,0.97,1.09
2025-01-27 04:00:00,Clean Room,0,16.03,1.93,1.93
2025-01-27 04:00:00,Office 1,2,19.66,0.33,0.57
2025-01-27 05:00:00,Lab A,2,18.23,0.44,0.68
2025-01-27 05:00:00,Lab B,0,21.39,0.36,0.36
2025-01-27 05:00:00,Clean Room,0,20.13,2.0,2.0
2025-01-27 05:00:00,Office 1,0,19.91,0.49,0.49
2025-01-27 06:00:00,Lab A,0,19.95,0.55,0.55
2025-01-27 06:00:00,Lab B,2,20.19,0.89,1.13
2025-01-27 06:00:00,Clean Room,2,20.7,2.35,2.59
2025-01-27 06:00:00,Office 1,2,20.29,0.63,0.87
2025-01-27 07:00:00,Lab A,2,22.5,0.88,1.36
2025-01-27 07:00:00,Lab B,2,22.09,0.48,0.76
2025-01-27 07:00:00,Clean Room,1,23.47,2.02,2.87
2025-01-27 07:00:00,Office 1,1,22.63,0.79,1.22
2025-01-27 08:00:00,Lab A,2,23.16,0.61,1.43
2025-01-27 08:00:00,Lab B,1,21.73,0.65,0.77
2025-01-27 08:00:00,Clean Room,2,21.59,2.44,2.68
2025-01-27 08:00:00,Office 1,2,21.93,0.63,0.87
2025-01-27 09:00:00,Lab A,13,25.49,1.97,5.27
2025-01-27 09:00:00,Lab B,16,23.15,1.88,4.37
2025-01-27 09:00:00,Clean Room,6,24.16,2.82,4.62
2025-01-27 09:00:00,Office 1,4,22.94,0.93,1.88
2025-01-27 10:00:00,Lab A,8,25.13,1.15,3.67
2025-01-27 10:00:00,Lab B,8,23.56,1.22,2.96
2025-01-27 10:00:00,Clean Room,9,24.97,2.93,5.5
2025-01-27 10:00:00,Office 1,2,23.12,0.71,1.51
2025-01-27 11:00:00,Lab A,17,24.55,2.19,5.5
2025-01-27 11:00:00,Lab B,17,23.91,2.33,5.32
2025-01-27 11:00:00,Clean Room,8,24.5,3.12,5.33
2025-01-27 11:00:00,Office 1,6,22.81,1.06,2.18
2025-01-27 12:00:00,Lab A,17,26.43,2.15,6.41
2025-01-27 12:00:00,Lab B,9,25.41,1.24,4.03
2025-01-27 12:00:00,Clean Room,13,24.07,3.07,5.67
2025-01-27 12:00:00,Office 1,4,25.11,0.98,3.02
2025-01-27 13:00:00,Lab A,8,25.71,1.28,4.1
2025-01-27 13:00:00,Lab B,15,23.93,2.21,4.98
2025-01-27 13:00:00,Clean Room,8,22.88,3.0,4.4
2025-01-27 13:00:00,Office 1,4,25.69,0.68,3.01
2025-01-27 14:00:00,Lab A,5,24.49,0.92,2.76
2025-01-27 14:00:00,Lab B,10,23.09,1.62,3.37
2025-01-27 14:00:00,Clean Room,10,22.72,2.84,4.4
2025-01-27 14:00:00,Office 1,6,23.51,1.54,3.02
2025-01-27 15:00:00,Lab A,8,22.88,1.14,2.54
2025-01-27 15:00:00,Lab B,7,22.38,1.65,2.68
2025-01-27 15:00:00,Clean Room,17,24.73,3.63,7.04
2025-01-27 15:00:00,Office 1,4,24.15,1.01,2.56
2025-01-27 16:00:00,Lab A,14,23.82,1.63,4.22
2025-01-27 16:00:00,Lab B,9,22.85,1.45,2.96
2025-01-27 16:00:00,Clean Room,19,22.22,3.8,6.19
2025-01-27 16:00:00,Office 1,8,22.65,1.57,2.85
2025-01-27 17:00:00,Lab A,19,20.37,2.38,4.66
2025-01-27 17:00:00,Lab B,16,21.08,1.75,3.67
2025-01-27 17:00:00,Clean Room,5,22.27,2.62,3.36
2025-01-27 17:00:00,Office 1,6,20.19,1.0,1.72
2025-01-27 18:00:00,Lab A,11,22.78,1.39,3.1
2025-01-27 18:00:00,Lab B,19,19.82,2.2,4.48
2025-01-27 18:00:00,Clean Room,5,19.99,2.43,3.03
2025-01-27 18:00:00,Office 1,8,19.49,1.41,2.37
2025-01-27 19:00:00,Lab A,1,16.72,0.3,0.42
2025-01-27 19:00:00,Lab B,0,18.5,0.4,0.4
2025-01-27 19:00:00,Clean Room,2,19.33,1.91,2.15
2025-01-27 19:00:00,Office 1,0,19.47,0.51,0.51
2025-01-27 20:00:00,Lab A,0,16.68,0.41,0.41
2025-01-27 20:00:00,Lab B,2,17.99,0.76,1.0
2025-01-27 20:00:00,Clean Room,1,17.33,2.32,2.44
2025-01-27 20:00:00,Office 1,0,16.42,0.54,0.54
2025-01-27 21:00:00,Lab A,1,16.29,0.76,0.88
2025-01-27 21:00:00,Lab B,1,16.16,0.51,0.63
2025-01-27 21:00:00,Clean Room,1,15.2,2.19,2.31
2025-01-27 21:00:00,Office 1,1,16.97,0.36,0.48
2025-01-27 22:00:00,Lab A,2,13.73,0.7,0.94
2025-01-27 22:00:00,Lab B,2,15.66,0.62,0.86
2025-01-27 22:00:00,Clean Room,2,14.8,2.42,2.66
2025-01-27 22:00:00,Office 1,1,15.79,0.34,0.46
2025-01-27 23:00:00,Lab A,2,14.42,0.64,0.88
2025-01-27 23:00:00,Lab B,1,15.91,0.46,0.58
2025-01-27 23:00:00,Clean Room,1,14.1,2.63,2.75
2025-01-27 23:00:00,Office 1,0,15.02,0.37,0.37
2025-01-28 00:00:00,Lab A,1,14.17,0.93,1.05
2025-01-28 00:00:00,Lab B,1,13.24,0.29,0.41
2025-01-28 00:00:00,Clean Room,1,15.49,2.07,2.19
2025-01-28 00:00:00,Office 1,2,14.66,0.56,0.8
2025-01-28 01:00:00,Lab A,2,14.03,0.54,0.78
